==1598336== NVPROF is profiling process 1598336, command: /u/r/n/rnjain/sc22_artifact/sec5c_pagerank/gpu-app-collection/src/..//bin/11.2/release/pagerank_spmv data_dirs/pannotia/pagerank_spmv/data/rajat30.mtx 2
==1598336== Profiling application: /u/r/n/rnjain/sc22_artifact/sec5c_pagerank/gpu-app-collection/src/..//bin/11.2/release/pagerank_spmv data_dirs/pannotia/pagerank_spmv/data/rajat30.mtx 2
==1598336== Profiling result:
"Start","Duration","Grid X","Grid Y","Grid Z","Block X","Block Y","Block Z","Registers Per Thread","Static SMem","Dynamic SMem","Size","Throughput","SrcMemType","DstMemType","Device","Context","Stream","System","Name","Correlation_ID"
66.388077,,,,,,,,,,,,,,,"NVIDIA TITAN V (0)",,,"42","[Fan Speed (%)]",
66.416699,0.019744,10063,1,1,64,1,1,17,0,0,,,,,"NVIDIA TITAN V (0)","1","7",,"pagerank2(float*, float*, int)",1964
66.416720,71.455459,10063,1,1,64,1,1,32,0,0,,,,,"NVIDIA TITAN V (0)","1","7",,"spmv_csr_scalar_kernel(int, int*, int*, float*, float*, float*)",1965
66.438264,,,,,,,,,,,,,,,"NVIDIA TITAN V (0)",,,"53","[Temperature (C)]",
66.443866,,,,,,,,,,,,,,,"NVIDIA TITAN V (0)",,,"43779/250000","[Power/Limit (mW)]",
66.488177,0.019680,10063,1,1,64,1,1,17,0,0,,,,,"NVIDIA TITAN V (0)","1","7",,"pagerank2(float*, float*, int)",1966
66.488199,71.439683,10063,1,1,64,1,1,32,0,0,,,,,"NVIDIA TITAN V (0)","1","7",,"spmv_csr_scalar_kernel(int, int*, int*, float*, float*, float*)",1967
66.494351,,,,,,,,,,,,,,,"NVIDIA TITAN V (0)",,,"1335/850","[SM/Memory Clock (MHz)]",
66.494362,,,,,,,,,,,,,,,"NVIDIA TITAN V (0)",,,"53","[Temperature (C)]",
66.496722,,,,,,,,,,,,,,,"NVIDIA TITAN V (0)",,,"44743/250000","[Power/Limit (mW)]",
66.497215,,,,,,,,,,,,,,,"NVIDIA TITAN V (0)",,,"42","[Fan Speed (%)]",
66.547401,,,,,,,,,,,,,,,"NVIDIA TITAN V (0)",,,"53","[Temperature (C)]",
66.549771,,,,,,,,,,,,,,,"NVIDIA TITAN V (0)",,,"43682/250000","[Power/Limit (mW)]",
66.559640,0.019648,10063,1,1,64,1,1,17,0,0,,,,,"NVIDIA TITAN V (0)","1","7",,"pagerank2(float*, float*, int)",1968
66.559662,71.793921,10063,1,1,64,1,1,32,0,0,,,,,"NVIDIA TITAN V (0)","1","7",,"spmv_csr_scalar_kernel(int, int*, int*, float*, float*, float*)",1969
66.575189,,,,,,,,,,,,,,,"NVIDIA TITAN V (0)",,,"1335/850","[SM/Memory Clock (MHz)]",
66.575200,,,,,,,,,,,,,,,"NVIDIA TITAN V (0)",,,"53","[Temperature (C)]",
66.577538,,,,,,,,,,,,,,,"NVIDIA TITAN V (0)",,,"44261/250000","[Power/Limit (mW)]",
66.577806,,,,,,,,,,,,,,,"NVIDIA TITAN V (0)",,,"42","[Fan Speed (%)]",
66.627992,,,,,,,,,,,,,,,"NVIDIA TITAN V (0)",,,"53","[Temperature (C)]",
66.630393,,,,,,,,,,,,,,,"NVIDIA TITAN V (0)",,,"43582/250000","[Power/Limit (mW)]",
66.631458,0.019936,10063,1,1,64,1,1,17,0,0,,,,,"NVIDIA TITAN V (0)","1","7",,"pagerank2(float*, float*, int)",1970
66.631479,71.464644,10063,1,1,64,1,1,32,0,0,,,,,"NVIDIA TITAN V (0)","1","7",,"spmv_csr_scalar_kernel(int, int*, int*, float*, float*, float*)",1971
66.680956,,,,,,,,,,,,,,,"NVIDIA TITAN V (0)",,,"1335/850","[SM/Memory Clock (MHz)]",
66.680967,,,,,,,,,,,,,,,"NVIDIA TITAN V (0)",,,"53","[Temperature (C)]",
66.685833,,,,,,,,,,,,,,,"NVIDIA TITAN V (0)",,,"43586/250000","[Power/Limit (mW)]",
66.686000,,,,,,,,,,,,,,,"NVIDIA TITAN V (0)",,,"42","[Fan Speed (%)]",
66.702946,0.019679,10063,1,1,64,1,1,17,0,0,,,,,"NVIDIA TITAN V (0)","1","7",,"pagerank2(float*, float*, int)",1972
66.702967,71.462948,10063,1,1,64,1,1,32,0,0,,,,,"NVIDIA TITAN V (0)","1","7",,"spmv_csr_scalar_kernel(int, int*, int*, float*, float*, float*)",1973
66.736187,,,,,,,,,,,,,,,"NVIDIA TITAN V (0)",,,"53","[Temperature (C)]",
66.738590,,,,,,,,,,,,,,,"NVIDIA TITAN V (0)",,,"43682/250000","[Power/Limit (mW)]",
66.774432,0.019808,10063,1,1,64,1,1,17,0,0,,,,,"NVIDIA TITAN V (0)","1","7",,"pagerank2(float*, float*, int)",1974
66.774453,71.457187,10063,1,1,64,1,1,32,0,0,,,,,"NVIDIA TITAN V (0)","1","7",,"spmv_csr_scalar_kernel(int, int*, int*, float*, float*, float*)",1975
66.789079,,,,,,,,,,,,,,,"NVIDIA TITAN V (0)",,,"1335/850","[SM/Memory Clock (MHz)]",
66.789089,,,,,,,,,,,,,,,"NVIDIA TITAN V (0)",,,"53","[Temperature (C)]",
66.791728,,,,,,,,,,,,,,,"NVIDIA TITAN V (0)",,,"43972/250000","[Power/Limit (mW)]",
66.791838,,,,,,,,,,,,,,,"NVIDIA TITAN V (0)",,,"42","[Fan Speed (%)]",
66.842023,,,,,,,,,,,,,,,"NVIDIA TITAN V (0)",,,"53","[Temperature (C)]",
66.845912,0.019712,10063,1,1,64,1,1,17,0,0,,,,,"NVIDIA TITAN V (0)","1","7",,"pagerank2(float*, float*, int)",1976
66.845933,71.447587,10063,1,1,64,1,1,32,0,0,,,,,"NVIDIA TITAN V (0)","1","7",,"spmv_csr_scalar_kernel(int, int*, int*, float*, float*, float*)",1977
66.847744,,,,,,,,,,,,,,,"NVIDIA TITAN V (0)",,,"44824/250000","[Power/Limit (mW)]",
66.898238,,,,,,,,,,,,,,,"NVIDIA TITAN V (0)",,,"1335/850","[SM/Memory Clock (MHz)]",
66.898249,,,,,,,,,,,,,,,"NVIDIA TITAN V (0)",,,"53","[Temperature (C)]",
66.900612,,,,,,,,,,,,,,,"NVIDIA TITAN V (0)",,,"43504/250000","[Power/Limit (mW)]",
66.900850,,,,,,,,,,,,,,,"NVIDIA TITAN V (0)",,,"42","[Fan Speed (%)]",
66.917383,0.019776,10063,1,1,64,1,1,17,0,0,,,,,"NVIDIA TITAN V (0)","1","7",,"pagerank2(float*, float*, int)",1978
66.917404,71.450947,10063,1,1,64,1,1,32,0,0,,,,,"NVIDIA TITAN V (0)","1","7",,"spmv_csr_scalar_kernel(int, int*, int*, float*, float*, float*)",1979
66.925952,,,,,,,,,,,,,,,"NVIDIA TITAN V (0)",,,"53","[Temperature (C)]",
66.930437,,,,,,,,,,,,,,,"NVIDIA TITAN V (0)",,,"44446/250000","[Power/Limit (mW)]",
66.980946,,,,,,,,,,,,,,,"NVIDIA TITAN V (0)",,,"1335/850","[SM/Memory Clock (MHz)]",
66.980957,,,,,,,,,,,,,,,"NVIDIA TITAN V (0)",,,"53","[Temperature (C)]",
66.983311,,,,,,,,,,,,,,,"NVIDIA TITAN V (0)",,,"43586/250000","[Power/Limit (mW)]",
66.983586,,,,,,,,,,,,,,,"NVIDIA TITAN V (0)",,,"42","[Fan Speed (%)]",
66.988857,0.020064,10063,1,1,64,1,1,17,0,0,,,,,"NVIDIA TITAN V (0)","1","7",,"pagerank2(float*, float*, int)",1980
66.988879,71.449284,10063,1,1,64,1,1,32,0,0,,,,,"NVIDIA TITAN V (0)","1","7",,"spmv_csr_scalar_kernel(int, int*, int*, float*, float*, float*)",1981
67.033773,,,,,,,,,,,,,,,"NVIDIA TITAN V (0)",,,"53","[Temperature (C)]",
67.036177,,,,,,,,,,,,,,,"NVIDIA TITAN V (0)",,,"43393/250000","[Power/Limit (mW)]",
67.060330,0.019839,10063,1,1,64,1,1,17,0,0,,,,,"NVIDIA TITAN V (0)","1","7",,"pagerank2(float*, float*, int)",1982
67.060351,71.466756,10063,1,1,64,1,1,32,0,0,,,,,"NVIDIA TITAN V (0)","1","7",,"spmv_csr_scalar_kernel(int, int*, int*, float*, float*, float*)",1983
67.086806,,,,,,,,,,,,,,,"NVIDIA TITAN V (0)",,,"1335/850","[SM/Memory Clock (MHz)]",
67.086821,,,,,,,,,,,,,,,"NVIDIA TITAN V (0)",,,"53","[Temperature (C)]",
67.090155,,,,,,,,,,,,,,,"NVIDIA TITAN V (0)",,,"43779/250000","[Power/Limit (mW)]",
67.090318,,,,,,,,,,,,,,,"NVIDIA TITAN V (0)",,,"42","[Fan Speed (%)]",
67.131820,0.019776,10063,1,1,64,1,1,17,0,0,,,,,"NVIDIA TITAN V (0)","1","7",,"pagerank2(float*, float*, int)",1984
67.131841,71.424547,10063,1,1,64,1,1,32,0,0,,,,,"NVIDIA TITAN V (0)","1","7",,"spmv_csr_scalar_kernel(int, int*, int*, float*, float*, float*)",1985
67.140504,,,,,,,,,,,,,,,"NVIDIA TITAN V (0)",,,"53","[Temperature (C)]",
67.142879,,,,,,,,,,,,,,,"NVIDIA TITAN V (0)",,,"44757/250000","[Power/Limit (mW)]",
67.193360,,,,,,,,,,,,,,,"NVIDIA TITAN V (0)",,,"1335/850","[SM/Memory Clock (MHz)]",
67.193371,,,,,,,,,,,,,,,"NVIDIA TITAN V (0)",,,"53","[Temperature (C)]",
67.195920,,,,,,,,,,,,,,,"NVIDIA TITAN V (0)",,,"43682/250000","[Power/Limit (mW)]",
67.196031,,,,,,,,,,,,,,,"NVIDIA TITAN V (0)",,,"42","[Fan Speed (%)]",
67.203267,0.019680,10063,1,1,64,1,1,17,0,0,,,,,"NVIDIA TITAN V (0)","1","7",,"pagerank2(float*, float*, int)",1986
67.203289,71.457059,10063,1,1,64,1,1,32,0,0,,,,,"NVIDIA TITAN V (0)","1","7",,"spmv_csr_scalar_kernel(int, int*, int*, float*, float*, float*)",1987
67.246220,,,,,,,,,,,,,,,"NVIDIA TITAN V (0)",,,"53","[Temperature (C)]",
67.253087,,,,,,,,,,,,,,,"NVIDIA TITAN V (0)",,,"43490/250000","[Power/Limit (mW)]",
67.274747,0.019744,10063,1,1,64,1,1,17,0,0,,,,,"NVIDIA TITAN V (0)","1","7",,"pagerank2(float*, float*, int)",1988
67.274769,71.449251,10063,1,1,64,1,1,32,0,0,,,,,"NVIDIA TITAN V (0)","1","7",,"spmv_csr_scalar_kernel(int, int*, int*, float*, float*, float*)",1989
67.278504,,,,,,,,,,,,,,,"NVIDIA TITAN V (0)",,,"1335/850","[SM/Memory Clock (MHz)]",
67.278515,,,,,,,,,,,,,,,"NVIDIA TITAN V (0)",,,"53","[Temperature (C)]",
67.280866,,,,,,,,,,,,,,,"NVIDIA TITAN V (0)",,,"45121/250000","[Power/Limit (mW)]",
67.281030,,,,,,,,,,,,,,,"NVIDIA TITAN V (0)",,,"42","[Fan Speed (%)]",
67.331218,,,,,,,,,,,,,,,"NVIDIA TITAN V (0)",,,"53","[Temperature (C)]",
67.336544,,,,,,,,,,,,,,,"NVIDIA TITAN V (0)",,,"43393/250000","[Power/Limit (mW)]",
67.346220,0.019680,10063,1,1,64,1,1,17,0,0,,,,,"NVIDIA TITAN V (0)","1","7",,"pagerank2(float*, float*, int)",1990
67.346241,71.444036,10063,1,1,64,1,1,32,0,0,,,,,"NVIDIA TITAN V (0)","1","7",,"spmv_csr_scalar_kernel(int, int*, int*, float*, float*, float*)",1991
67.387049,,,,,,,,,,,,,,,"NVIDIA TITAN V (0)",,,"1335/850","[SM/Memory Clock (MHz)]",
67.387059,,,,,,,,,,,,,,,"NVIDIA TITAN V (0)",,,"53","[Temperature (C)]",
67.389419,,,,,,,,,,,,,,,"NVIDIA TITAN V (0)",,,"43490/250000","[Power/Limit (mW)]",
67.389698,,,,,,,,,,,,,,,"NVIDIA TITAN V (0)",,,"42","[Fan Speed (%)]",
67.417687,0.019808,10063,1,1,64,1,1,17,0,0,,,,,"NVIDIA TITAN V (0)","1","7",,"pagerank2(float*, float*, int)",1992
67.417708,71.461059,10063,1,1,64,1,1,32,0,0,,,,,"NVIDIA TITAN V (0)","1","7",,"spmv_csr_scalar_kernel(int, int*, int*, float*, float*, float*)",1993
67.439889,,,,,,,,,,,,,,,"NVIDIA TITAN V (0)",,,"53","[Temperature (C)]",
67.442309,,,,,,,,,,,,,,,"NVIDIA TITAN V (0)",,,"43875/250000","[Power/Limit (mW)]",
67.489171,0.019840,10063,1,1,64,1,1,17,0,0,,,,,"NVIDIA TITAN V (0)","1","7",,"pagerank2(float*, float*, int)",1994
67.489192,71.430275,10063,1,1,64,1,1,32,0,0,,,,,"NVIDIA TITAN V (0)","1","7",,"spmv_csr_scalar_kernel(int, int*, int*, float*, float*, float*)",1995
67.492986,,,,,,,,,,,,,,,"NVIDIA TITAN V (0)",,,"1335/850","[SM/Memory Clock (MHz)]",
67.493015,,,,,,,,,,,,,,,"NVIDIA TITAN V (0)",,,"53","[Temperature (C)]",
67.496104,,,,,,,,,,,,,,,"NVIDIA TITAN V (0)",,,"44831/250000","[Power/Limit (mW)]",
67.496286,,,,,,,,,,,,,,,"NVIDIA TITAN V (0)",,,"42","[Fan Speed (%)]",
67.546485,,,,,,,,,,,,,,,"NVIDIA TITAN V (0)",,,"53","[Temperature (C)]",
67.548866,,,,,,,,,,,,,,,"NVIDIA TITAN V (0)",,,"43582/250000","[Power/Limit (mW)]",
67.560624,0.019744,10063,1,1,64,1,1,17,0,0,,,,,"NVIDIA TITAN V (0)","1","7",,"pagerank2(float*, float*, int)",1996
67.560646,71.471875,10063,1,1,64,1,1,32,0,0,,,,,"NVIDIA TITAN V (0)","1","7",,"spmv_csr_scalar_kernel(int, int*, int*, float*, float*, float*)",1997
67.574396,,,,,,,,,,,,,,,"NVIDIA TITAN V (0)",,,"1335/850","[SM/Memory Clock (MHz)]",
67.574407,,,,,,,,,,,,,,,"NVIDIA TITAN V (0)",,,"53","[Temperature (C)]",
67.577187,,,,,,,,,,,,,,,"NVIDIA TITAN V (0)",,,"44068/250000","[Power/Limit (mW)]",
67.577353,,,,,,,,,,,,,,,"NVIDIA TITAN V (0)",,,"42","[Fan Speed (%)]",
67.627540,,,,,,,,,,,,,,,"NVIDIA TITAN V (0)",,,"53","[Temperature (C)]",
67.629935,,,,,,,,,,,,,,,"NVIDIA TITAN V (0)",,,"43582/250000","[Power/Limit (mW)]",
67.632119,0.019680,10063,1,1,64,1,1,17,0,0,,,,,"NVIDIA TITAN V (0)","1","7",,"pagerank2(float*, float*, int)",1998
67.632141,71.484899,10063,1,1,64,1,1,32,0,0,,,,,"NVIDIA TITAN V (0)","1","7",,"spmv_csr_scalar_kernel(int, int*, int*, float*, float*, float*)",1999
67.680445,,,,,,,,,,,,,,,"NVIDIA TITAN V (0)",,,"1335/850","[SM/Memory Clock (MHz)]",
67.680456,,,,,,,,,,,,,,,"NVIDIA TITAN V (0)",,,"53","[Temperature (C)]",
67.682804,,,,,,,,,,,,,,,"NVIDIA TITAN V (0)",,,"43582/250000","[Power/Limit (mW)]",
67.682974,,,,,,,,,,,,,,,"NVIDIA TITAN V (0)",,,"42","[Fan Speed (%)]",
67.703627,0.019712,10063,1,1,64,1,1,17,0,0,,,,,"NVIDIA TITAN V (0)","1","7",,"pagerank2(float*, float*, int)",2000
67.703649,71.439972,10063,1,1,64,1,1,32,0,0,,,,,"NVIDIA TITAN V (0)","1","7",,"spmv_csr_scalar_kernel(int, int*, int*, float*, float*, float*)",2001
67.733168,,,,,,,,,,,,,,,"NVIDIA TITAN V (0)",,,"53","[Temperature (C)]",
67.740607,,,,,,,,,,,,,,,"NVIDIA TITAN V (0)",,,"43682/250000","[Power/Limit (mW)]",
67.775090,0.019967,10063,1,1,64,1,1,17,0,0,,,,,"NVIDIA TITAN V (0)","1","7",,"pagerank2(float*, float*, int)",2002
67.775112,71.433508,10063,1,1,64,1,1,32,0,0,,,,,"NVIDIA TITAN V (0)","1","7",,"spmv_csr_scalar_kernel(int, int*, int*, float*, float*, float*)",2003
67.791106,,,,,,,,,,,,,,,"NVIDIA TITAN V (0)",,,"1335/850","[SM/Memory Clock (MHz)]",
67.791117,,,,,,,,,,,,,,,"NVIDIA TITAN V (0)",,,"53","[Temperature (C)]",
67.793472,,,,,,,,,,,,,,,"NVIDIA TITAN V (0)",,,"44068/250000","[Power/Limit (mW)]",
67.793757,,,,,,,,,,,,,,,"NVIDIA TITAN V (0)",,,"42","[Fan Speed (%)]",
67.843942,,,,,,,,,,,,,,,"NVIDIA TITAN V (0)",,,"53","[Temperature (C)]",
67.846364,,,,,,,,,,,,,,,"NVIDIA TITAN V (0)",,,"43490/250000","[Power/Limit (mW)]",
67.846547,0.019680,10063,1,1,64,1,1,17,0,0,,,,,"NVIDIA TITAN V (0)","1","7",,"pagerank2(float*, float*, int)",2004
67.846569,71.447811,10063,1,1,64,1,1,32,0,0,,,,,"NVIDIA TITAN V (0)","1","7",,"spmv_csr_scalar_kernel(int, int*, int*, float*, float*, float*)",2005
67.896949,,,,,,,,,,,,,,,"NVIDIA TITAN V (0)",,,"1335/850","[SM/Memory Clock (MHz)]",
67.896960,,,,,,,,,,,,,,,"NVIDIA TITAN V (0)",,,"53","[Temperature (C)]",
67.900585,,,,,,,,,,,,,,,"NVIDIA TITAN V (0)",,,"43597/250000","[Power/Limit (mW)]",
67.900751,,,,,,,,,,,,,,,"NVIDIA TITAN V (0)",,,"42","[Fan Speed (%)]",
67.918018,0.019680,10063,1,1,64,1,1,17,0,0,,,,,"NVIDIA TITAN V (0)","1","7",,"pagerank2(float*, float*, int)",2006
67.918039,71.434147,10063,1,1,64,1,1,32,0,0,,,,,"NVIDIA TITAN V (0)","1","7",,"spmv_csr_scalar_kernel(int, int*, int*, float*, float*, float*)",2007
67.925855,,,,,,,,,,,,,,,"NVIDIA TITAN V (0)",,,"53","[Temperature (C)]",
67.928204,,,,,,,,,,,,,,,"NVIDIA TITAN V (0)",,,"44831/250000","[Power/Limit (mW)]",
67.978796,,,,,,,,,,,,,,,"NVIDIA TITAN V (0)",,,"1335/850","[SM/Memory Clock (MHz)]",
67.978807,,,,,,,,,,,,,,,"NVIDIA TITAN V (0)",,,"53","[Temperature (C)]",
67.981660,,,,,,,,,,,,,,,"NVIDIA TITAN V (0)",,,"43393/250000","[Power/Limit (mW)]",
67.981824,,,,,,,,,,,,,,,"NVIDIA TITAN V (0)",,,"42","[Fan Speed (%)]",
67.989475,0.019712,10063,1,1,64,1,1,17,0,0,,,,,"NVIDIA TITAN V (0)","1","7",,"pagerank2(float*, float*, int)",2008
67.989497,71.422532,10063,1,1,64,1,1,32,0,0,,,,,"NVIDIA TITAN V (0)","1","7",,"spmv_csr_scalar_kernel(int, int*, int*, float*, float*, float*)",2009
68.032010,,,,,,,,,,,,,,,"NVIDIA TITAN V (0)",,,"53","[Temperature (C)]",
68.034351,,,,,,,,,,,,,,,"NVIDIA TITAN V (0)",,,"43597/250000","[Power/Limit (mW)]",
68.060921,0.019808,10063,1,1,64,1,1,17,0,0,,,,,"NVIDIA TITAN V (0)","1","7",,"pagerank2(float*, float*, int)",2010
68.060942,71.424451,10063,1,1,64,1,1,32,0,0,,,,,"NVIDIA TITAN V (0)","1","7",,"spmv_csr_scalar_kernel(int, int*, int*, float*, float*, float*)",2011
68.084857,,,,,,,,,,,,,,,"NVIDIA TITAN V (0)",,,"1335/850","[SM/Memory Clock (MHz)]",
68.084868,,,,,,,,,,,,,,,"NVIDIA TITAN V (0)",,,"53","[Temperature (C)]",
68.087232,,,,,,,,,,,,,,,"NVIDIA TITAN V (0)",,,"43779/250000","[Power/Limit (mW)]",
68.087399,,,,,,,,,,,,,,,"NVIDIA TITAN V (0)",,,"42","[Fan Speed (%)]",
68.132368,0.019712,10063,1,1,64,1,1,17,0,0,,,,,"NVIDIA TITAN V (0)","1","7",,"pagerank2(float*, float*, int)",2012
68.132390,71.462947,10063,1,1,64,1,1,32,0,0,,,,,"NVIDIA TITAN V (0)","1","7",,"spmv_csr_scalar_kernel(int, int*, int*, float*, float*, float*)",2013
68.137586,,,,,,,,,,,,,,,"NVIDIA TITAN V (0)",,,"53","[Temperature (C)]",
68.145574,,,,,,,,,,,,,,,"NVIDIA TITAN V (0)",,,"44453/250000","[Power/Limit (mW)]",
68.196078,,,,,,,,,,,,,,,"NVIDIA TITAN V (0)",,,"1335/850","[SM/Memory Clock (MHz)]",
68.196089,,,,,,,,,,,,,,,"NVIDIA TITAN V (0)",,,"53","[Temperature (C)]",
68.198419,,,,,,,,,,,,,,,"NVIDIA TITAN V (0)",,,"43490/250000","[Power/Limit (mW)]",
68.198697,,,,,,,,,,,,,,,"NVIDIA TITAN V (0)",,,"42","[Fan Speed (%)]",
68.203854,0.019712,10063,1,1,64,1,1,17,0,0,,,,,"NVIDIA TITAN V (0)","1","7",,"pagerank2(float*, float*, int)",2014
68.203876,71.430276,10063,1,1,64,1,1,32,0,0,,,,,"NVIDIA TITAN V (0)","1","7",,"spmv_csr_scalar_kernel(int, int*, int*, float*, float*, float*)",2015
68.223800,,,,,,,,,,,,,,,"NVIDIA TITAN V (0)",,,"53","[Temperature (C)]",
68.226144,,,,,,,,,,,,,,,"NVIDIA TITAN V (0)",,,"43875/250000","[Power/Limit (mW)]",
68.275308,0.019807,10063,1,1,64,1,1,17,0,0,,,,,"NVIDIA TITAN V (0)","1","7",,"pagerank2(float*, float*, int)",2016
68.275329,71.437988,10063,1,1,64,1,1,32,0,0,,,,,"NVIDIA TITAN V (0)","1","7",,"spmv_csr_scalar_kernel(int, int*, int*, float*, float*, float*)",2017
68.276652,,,,,,,,,,,,,,,"NVIDIA TITAN V (0)",,,"1335/850","[SM/Memory Clock (MHz)]",
68.276663,,,,,,,,,,,,,,,"NVIDIA TITAN V (0)",,,"53","[Temperature (C)]",
68.279002,,,,,,,,,,,,,,,"NVIDIA TITAN V (0)",,,"44831/250000","[Power/Limit (mW)]",
68.279240,,,,,,,,,,,,,,,"NVIDIA TITAN V (0)",,,"42","[Fan Speed (%)]",
68.329431,,,,,,,,,,,,,,,"NVIDIA TITAN V (0)",,,"53","[Temperature (C)]",
68.331799,,,,,,,,,,,,,,,"NVIDIA TITAN V (0)",,,"43582/250000","[Power/Limit (mW)]",
68.346769,0.019776,10063,1,1,64,1,1,17,0,0,,,,,"NVIDIA TITAN V (0)","1","7",,"pagerank2(float*, float*, int)",2018
68.346790,71.439811,10063,1,1,64,1,1,32,0,0,,,,,"NVIDIA TITAN V (0)","1","7",,"spmv_csr_scalar_kernel(int, int*, int*, float*, float*, float*)",2019
68.382384,,,,,,,,,,,,,,,"NVIDIA TITAN V (0)",,,"1335/850","[SM/Memory Clock (MHz)]",
68.382395,,,,,,,,,,,,,,,"NVIDIA TITAN V (0)",,,"53","[Temperature (C)]",
68.387258,,,,,,,,,,,,,,,"NVIDIA TITAN V (0)",,,"43586/250000","[Power/Limit (mW)]",
68.387425,,,,,,,,,,,,,,,"NVIDIA TITAN V (0)",,,"42","[Fan Speed (%)]",
68.418232,0.019744,10063,1,1,64,1,1,17,0,0,,,,,"NVIDIA TITAN V (0)","1","7",,"pagerank2(float*, float*, int)",2020
68.418253,71.424324,10063,1,1,64,1,1,32,0,0,,,,,"NVIDIA TITAN V (0)","1","7",,"spmv_csr_scalar_kernel(int, int*, int*, float*, float*, float*)",2021
68.437611,,,,,,,,,,,,,,,"NVIDIA TITAN V (0)",,,"53","[Temperature (C)]",
68.439955,,,,,,,,,,,,,,,"NVIDIA TITAN V (0)",,,"44068/250000","[Power/Limit (mW)]",
68.489679,0.019807,10063,1,1,64,1,1,17,0,0,,,,,"NVIDIA TITAN V (0)","1","7",,"pagerank2(float*, float*, int)",2022
68.489701,71.418532,10063,1,1,64,1,1,32,0,0,,,,,"NVIDIA TITAN V (0)","1","7",,"spmv_csr_scalar_kernel(int, int*, int*, float*, float*, float*)",2023
68.490463,,,,,,,,,,,,,,,"NVIDIA TITAN V (0)",,,"1335/850","[SM/Memory Clock (MHz)]",
68.490474,,,,,,,,,,,,,,,"NVIDIA TITAN V (0)",,,"53","[Temperature (C)]",
68.492829,,,,,,,,,,,,,,,"NVIDIA TITAN V (0)",,,"45217/250000","[Power/Limit (mW)]",
68.492993,,,,,,,,,,,,,,,"NVIDIA TITAN V (0)",,,"42","[Fan Speed (%)]",
68.543181,,,,,,,,,,,,,,,"NVIDIA TITAN V (0)",,,"53","[Temperature (C)]",
68.550976,,,,,,,,,,,,,,,"NVIDIA TITAN V (0)",,,"43597/250000","[Power/Limit (mW)]",
68.561121,0.019744,10063,1,1,64,1,1,17,0,0,,,,,"NVIDIA TITAN V (0)","1","7",,"pagerank2(float*, float*, int)",2024
68.561143,71.381700,10063,1,1,64,1,1,32,0,0,,,,,"NVIDIA TITAN V (0)","1","7",,"spmv_csr_scalar_kernel(int, int*, int*, float*, float*, float*)",2025
68.576398,,,,,,,,,,,,,,,"NVIDIA TITAN V (0)",,,"1335/850","[SM/Memory Clock (MHz)]",
68.576409,,,,,,,,,,,,,,,"NVIDIA TITAN V (0)",,,"53","[Temperature (C)]",
68.578740,,,,,,,,,,,,,,,"NVIDIA TITAN V (0)",,,"44261/250000","[Power/Limit (mW)]",
68.578905,,,,,,,,,,,,,,,"NVIDIA TITAN V (0)",,,"42","[Fan Speed (%)]",
68.629090,,,,,,,,,,,,,,,"NVIDIA TITAN V (0)",,,"53","[Temperature (C)]",
68.631475,,,,,,,,,,,,,,,"NVIDIA TITAN V (0)",,,"43393/250000","[Power/Limit (mW)]",
68.632526,0.019647,10063,1,1,64,1,1,17,0,0,,,,,"NVIDIA TITAN V (0)","1","7",,"pagerank2(float*, float*, int)",2026
68.632547,71.420932,10063,1,1,64,1,1,32,0,0,,,,,"NVIDIA TITAN V (0)","1","7",,"spmv_csr_scalar_kernel(int, int*, int*, float*, float*, float*)",2027
68.681981,,,,,,,,,,,,,,,"NVIDIA TITAN V (0)",,,"1335/850","[SM/Memory Clock (MHz)]",
68.681992,,,,,,,,,,,,,,,"NVIDIA TITAN V (0)",,,"53","[Temperature (C)]",
68.684328,,,,,,,,,,,,,,,"NVIDIA TITAN V (0)",,,"43597/250000","[Power/Limit (mW)]",
68.684568,,,,,,,,,,,,,,,"NVIDIA TITAN V (0)",,,"42","[Fan Speed (%)]",
68.703970,0.019712,10063,1,1,64,1,1,17,0,0,,,,,"NVIDIA TITAN V (0)","1","7",,"pagerank2(float*, float*, int)",2028
68.703992,71.441827,10063,1,1,64,1,1,32,0,0,,,,,"NVIDIA TITAN V (0)","1","7",,"spmv_csr_scalar_kernel(int, int*, int*, float*, float*, float*)",2029
68.734753,,,,,,,,,,,,,,,"NVIDIA TITAN V (0)",,,"53","[Temperature (C)]",
68.737086,,,,,,,,,,,,,,,"NVIDIA TITAN V (0)",,,"43779/250000","[Power/Limit (mW)]",
68.775435,0.019680,10063,1,1,64,1,1,17,0,0,,,,,"NVIDIA TITAN V (0)","1","7",,"pagerank2(float*, float*, int)",2030
68.775456,71.422500,10063,1,1,64,1,1,32,0,0,,,,,"NVIDIA TITAN V (0)","1","7",,"spmv_csr_scalar_kernel(int, int*, int*, float*, float*, float*)",2031
68.787734,,,,,,,,,,,,,,,"NVIDIA TITAN V (0)",,,"1335/850","[SM/Memory Clock (MHz)]",
68.787745,,,,,,,,,,,,,,,"NVIDIA TITAN V (0)",,,"53","[Temperature (C)]",
68.792766,,,,,,,,,,,,,,,"NVIDIA TITAN V (0)",,,"44275/250000","[Power/Limit (mW)]",
68.792931,,,,,,,,,,,,,,,"NVIDIA TITAN V (0)",,,"42","[Fan Speed (%)]",
68.843116,,,,,,,,,,,,,,,"NVIDIA TITAN V (0)",,,"53","[Temperature (C)]",
